atm_id,date,total_withdrawals,total_deposits,cash_demand_next_day
ATM_0019,2022-12-04,50243,10280,36830
ATM_0019,2022-12-05,59312,6362,46471
ATM_0019,2022-12-07,59917,12551,62190
ATM_0019,2022-12-08,44482,13643,43246
ATM_0019,2022-12-17,26953,1656,22207
ATM_0019,2022-12-20,58669,17034,49129
ATM_0019,2022-12-23,61777,1111,74733
ATM_0019,2022-12-31,30090,4114,35692
ATM_0019,2023-01-03,20044,10489,8486
ATM_0019,2023-01-08,64388,12321,49723
ATM_0019,2023-01-20,64507,12469,45778
ATM_0019,2023-01-30,47468,7349,50109
ATM_0019,2023-02-04,22454,8513,13061
ATM_0019,2023-02-12,32432,19269,16583
ATM_0019,2023-03-03,60890,4615,59002
ATM_0019,2023-03-04,68181,17560,63628
ATM_0019,2023-03-07,22860,13176,17716
ATM_0019,2023-03-12,71297,11352,68347
ATM_0019,2023-03-22,53698,3727,46800
ATM_0019,2023-03-27,29146,10788,24953
ATM_0019,2023-04-04,92705,7661,82983
ATM_0019,2023-04-05,50216,10244,42648
ATM_0019,2023-04-09,49580,14146,32466
ATM_0019,2023-04-17,36265,11450,22080
ATM_0019,2023-04-20,43934,10977,27040
ATM_0019,2023-04-25,21654,7144,12726
ATM_0019,2023-04-26,52629,3316,65963
ATM_0019,2023-06-10,67111,11465,47307
ATM_0019,2023-07-23,64411,692,73690
ATM_0019,2023-08-09,34730,6207,35078
ATM_0019,2023-08-11,49000,0,40846
ATM_0019,2023-08-18,69487,14016,52741
ATM_0019,2023-08-24,43380,14647,29097
ATM_0019,2023-08-28,68947,17212,70470
ATM_0019,2023-09-14,40074,4297,27883
ATM_0019,2023-09-18,58064,12140,39935
ATM_0019,2023-10-01,30002,8763,23895
ATM_0019,2023-10-06,27707,12463,22301
ATM_0019,2023-10-07,50696,10389,32078
ATM_0019,2023-10-21,54117,4017,61085
ATM_0019,2023-10-24,69346,13365,47404
ATM_0019,2023-10-31,88941,35234,60222
ATM_0019,2023-11-06,88092,11663,82742
ATM_0019,2023-11-10,55499,13856,35468
ATM_0019,2023-11-11,46184,13684,26960
ATM_0019,2023-11-23,68154,8131,50110
ATM_0019,2023-12-05,48107,6980,48675
ATM_0019,2023-12-10,56247,10986,41599
ATM_0019,2023-12-11,40249,4548,39459
ATM_0019,2023-12-12,52024,0,59812
ATM_0019,2023-12-13,42754,10733,28734
ATM_0019,2023-12-18,61148,10092,53697
ATM_0019,2023-12-27,48273,10735,51175
ATM_0019,2023-12-29,49968,4850,39148
ATM_0019,2023-12-30,30774,9663,25912
ATM_0020,2022-01-15,29387,9609,22776
ATM_0020,2022-01-23,6916,9862,0
ATM_0020,2022-02-13,49184,11357,43259
ATM_0020,2022-02-15,56904,10974,49072
ATM_0020,2022-03-04,35140,8284,33536
ATM_0020,2022-03-17,106770,22989,97122
ATM_0020,2022-03-21,65365,3456,70026
ATM_0020,2022-03-30,62846,9930,57603
ATM_0020,2022-04-03,65431,12508,58993
ATM_0020,2022-04-06,45873,8411,35864
ATM_0020,2022-04-08,14495,10380,14291
ATM_0020,2022-04-14,154188,15941,134858
ATM_0020,2022-04-20,49420,20054,31416
ATM_0020,2022-04-21,70529,15292,56498
ATM_0020,2022-04-22,51195,9282,41117
ATM_0020,2022-05-05,42859,9511,36986
ATM_0020,2022-05-07,22265,14419,13819
ATM_0020,2022-05-13,35463,4777,37109
ATM_0020,2022-05-15,42836,10240,36830
ATM_0020,2022-05-17,46018,9057,31733
ATM_0020,2022-05-24,50222,14677,38612
ATM_0020,2022-05-27,36877,13343,28019
ATM_0020,2022-05-29,59725,22635,33648
ATM_0020,2022-06-02,40149,8698,41262
ATM_0020,2022-06-03,89718,12269,71437
ATM_0020,2022-06-12,79278,10389,69865
ATM_0020,2022-06-13,48629,14402,33456
ATM_0020,2022-06-17,41115,5386,33960
ATM_0020,2022-06-26,89122,18639,77326
ATM_0020,2022-07-04,55937,7248,69204
ATM_0020,2022-07-13,26176,5655,21850
ATM_0020,2022-07-15,56673,14253,53989
ATM_0020,2022-07-23,82763,11291,88567
ATM_0020,2022-07-24,56435,11098,57491
ATM_0020,2022-07-28,54135,12169,37640
ATM_0020,2022-07-31,32599,10235,16576
ATM_0020,2022-08-10,57119,10258,57603
ATM_0020,2022-08-19,31787,13120,16785
ATM_0020,2022-09-01,65494,3450,65944
ATM_0020,2022-09-05,87220,31752,72984
ATM_0020,2022-09-11,35855,16370,26193
ATM_0020,2022-09-12,32489,5611,34393
ATM_0020,2022-09-14,57589,6358,61143
ATM_0020,2022-09-18,46789,4518,41951
ATM_0020,2022-09-24,36518,3348,45141
ATM_0020,2022-10-07,59896,15633,39837
ATM_0020,2022-10-09,71832,20819,68041
ATM_0020,2022-10-12,33065,21965,14559
ATM_0020,2022-10-18,38949,14260,29398
ATM_0020,2022-10-28,58423,9006,55548
ATM_0020,2022-10-31,58539,2936,57664
ATM_0020,2022-11-09,66981,9159,71638
ATM_0020,2022-12-06,52926,12687,52493
ATM_0020,2022-12-10,53432,16759,36204
ATM_0020,2023-01-03,64439,8230,52613
ATM_0020,2023-01-04,40304,10289,27074
ATM_0020,2023-01-11,39197,8769,31557
ATM_0020,2023-01-19,67512,6380,68262
ATM_0020,2023-01-30,34766,10786,27775
ATM_0020,2023-01-31,36893,8114,29947
ATM_0020,2023-02-04,37875,0,39142
ATM_0020,2023-02-15,33388,10520,29255
ATM_0020,2023-02-22,70387,6962,68109
ATM_0020,2023-02-28,38905,18052,22490
ATM_0020,2023-03-05,35321,0,29678
ATM_0020,2023-03-06,113170,24494,76668
ATM_0020,2023-03-12,68864,7332,50930
ATM_0020,2023-03-22,62795,8609,65916
ATM_0020,2023-03-30,39948,15858,18924
ATM_0020,2023-04-06,57656,11774,45470
ATM_0020,2023-04-13,64204,9101,47371
ATM_0020,2023-04-14,47330,224,47868
ATM_0020,2023-04-15,111768,26467,86261
ATM_0020,2023-04-16,61757,10657,49999
ATM_0020,2023-04-20,104525,21888,88347
ATM_0020,2023-05-03,35501,20465,29659
ATM_0020,2023-05-10,50485,15362,50936
ATM_0020,2023-05-16,27377,19143,9915
ATM_0020,2023-05-20,29969,12798,20440
ATM_0020,2023-05-21,49251,11454,31259
ATM_0020,2023-05-22,45272,5581,31660
ATM_0020,2023-05-25,46798,17453,52038
ATM_0020,2023-05-30,49766,6870,35044
ATM_0020,2023-06-01,65727,12438,47462
ATM_0020,2023-06-11,84177,8928,79008
ATM_0020,2023-06-28,87842,17323,78145
ATM_0020,2023-07-04,44798,7381,42246
ATM_0020,2023-07-14,44367,6673,52415
ATM_0020,2023-07-17,49990,15983,29072
ATM_0020,2023-07-20,74439,3957,75895
ATM_0020,2023-08-06,100041,24353,91365
ATM_0020,2023-08-10,53157,9197,34252
ATM_0020,2023-08-15,70558,13476,73379
ATM_0020,2023-08-18,37137,12129,27998
ATM_0020,2023-09-12,90802,11630,87038
ATM_0020,2023-09-15,56825,19111,44584
ATM_0020,2023-09-17,64984,12753,62055
ATM_0020,2023-09-29,42226,16626,33376
ATM_0020,2023-10-17,95456,18932,85617
ATM_0020,2023-10-21,71514,11423,50327
ATM_0020,2023-10-25,53022,13437,47696
ATM_0020,2023-10-31,85160,14026,84848
ATM_0020,2023-11-02,17905,1009,13762
ATM_0020,2023-11-12,61034,14629,59119
ATM_0020,2023-11-14,71800,15051,63015
ATM_0020,2023-11-22,75896,12568,76743
ATM_0020,2023-11-25,65320,15059,56534
ATM_0020,2023-12-06,60565,4511,54533
ATM_0020,2023-12-07,34559,3236,35503
ATM_0020,2023-12-09,44610,1388,44607
ATM_0020,2023-12-19,30399,16829,17336
ATM_0020,2023-12-28,57240,20282,32491
ATM_0021,2022-01-11,70935,4696,77307
ATM_0021,2022-01-17,49904,16103,39795
ATM_0021,2022-01-18,142233,24472,117384
ATM_0021,2022-01-23,58492,14834,39618
ATM_0021,2022-01-29,36552,15981,18678
ATM_0021,2022-01-31,37851,14244,36030
ATM_0021,2022-02-15,51607,4607,55171
ATM_0021,2022-03-01,54327,13795,41310
ATM_0021,2022-03-28,78884,11356,62714
ATM_0021,2022-04-16,54955,12861,46897
ATM_0021,2022-04-18,66851,13384,64126
ATM_0021,2022-04-21,55832,4130,41988
ATM_0021,2022-04-27,37485,14524,23132
ATM_0021,2022-05-03,47599,0,47546
ATM_0021,2022-05-16,32917,13352,25688
ATM_0021,2022-05-21,69569,16383,53658
ATM_0021,2022-05-29,53826,11566,45636
ATM_0021,2022-05-30,32239,8000,32918
ATM_0021,2022-06-01,47756,14981,29314
ATM_0021,2022-06-20,24770,10699,17952
ATM_0021,2022-06-23,40769,448,44327
ATM_0021,2022-06-25,20243,7398,10485
ATM_0021,2022-07-04,64119,19046,46795
ATM_0021,2022-07-13,49185,19244,23599
ATM_0021,2022-07-21,45567,13484,35127
ATM_0021,2022-07-30,48506,6859,52043
ATM_0021,2022-08-03,65446,6503,55103
ATM_0021,2022-08-06,62328,5909,50886
ATM_0021,2022-08-07,44099,18757,29372
ATM_0021,2022-08-17,52431,14311,43413
ATM_0021,2022-08-20,54496,1721,51182
ATM_0021,2022-08-23,52971,12396,41680
ATM_0021,2022-08-24,50301,14458,42587
ATM_0021,2022-09-03,39402,9087,40924
ATM_0021,2022-09-07,38184,11131,26170
ATM_0021,2022-09-10,29424,6452,22995
ATM_0021,2022-09-17,47611,15064,43054
ATM_0021,2022-09-25,57999,8250,55360
ATM_0021,2022-10-05,31136,14936,25790
ATM_0021,2022-10-10,60823,3306,63461
ATM_0021,2022-10-11,37999,9682,38279
ATM_0021,2022-10-23,58060,13363,43340
ATM_0021,2022-11-01,54012,11325,40045
ATM_0021,2022-11-05,14120,11734,10407
ATM_0021,2022-11-11,53972,16156,35939
ATM_0021,2022-11-18,45125,15975,45635
ATM_0021,2022-11-20,26619,11251,16669
ATM_0021,2022-11-21,51892,6625,45197
ATM_0021,2022-11-27,19974,13087,10974
ATM_0021,2022-12-06,33317,14336,14630
ATM_0021,2022-12-16,33450,11242,23461
ATM_0021,2022-12-26,31071,10497,19821
ATM_0021,2022-12-28,84556,12695,88236
ATM_0021,2023-01-03,53224,14813,36173
ATM_0021,2023-01-17,58881,6466,43215
ATM_0021,2023-01-29,82785,10031,81583
ATM_0021,2023-02-05,86189,13923,91593
ATM_0021,2023-02-06,62254,6388,44550
ATM_0021,2023-02-21,22001,15037,12350
ATM_0021,2023-02-25,110105,23855,102053
ATM_0021,2023-03-03,41670,12677,34550
ATM_0021,2023-03-06,47254,6533,48111
ATM_0021,2023-03-07,112487,12816,102302
ATM_0021,2023-03-23,76771,10067,68556
ATM_0021,2023-04-19,42389,17811,32319
ATM_0021,2023-04-29,51748,13731,38260
ATM_0021,2023-04-30,45966,4467,41097
ATM_0021,2023-05-07,44912,11277,42893
ATM_0021,2023-05-09,71829,15182,62558
ATM_0021,2023-05-10,59046,5747,52867
ATM_0021,2023-05-13,59153,10784,47353
ATM_0021,2023-05-14,75384,8701,63670
ATM_0021,2023-05-16,79778,7994,65131
ATM_0021,2023-06-06,13127,5096,9238
ATM_0021,2023-06-08,61986,10030,65374
ATM_0021,2023-06-13,62220,0,64792
ATM_0021,2023-06-18,116902,31304,106129
ATM_0021,2023-07-06,55751,5044,60877
ATM_0021,2023-07-07,45144,8667,45354
ATM_0021,2023-07-08,53967,10318,50230
ATM_0021,2023-07-09,48628,6267,40197
ATM_0021,2023-07-18,53879,11063,51816
ATM_0021,2023-07-21,86381,9604,82514
ATM_0021,2023-08-21,65012,6091,65639
ATM_0021,2023-08-29,69120,4321,59137
ATM_0021,2023-09-02,48814,7713,51977
ATM_0021,2023-09-09,45930,3917,49351
ATM_0021,2023-09-13,41286,14630,29652
ATM_0021,2023-09-14,57577,3184,50544
ATM_0021,2023-09-16,43533,12223,40999
ATM_0021,2023-09-18,52871,15971,40972
ATM_0021,2023-09-20,30892,9226,29771
ATM_0021,2023-09-22,41341,21071,27900
ATM_0021,2023-09-26,38774,16678,19766
ATM_0021,2023-09-30,51085,0,40897
ATM_0021,2023-10-11,47238,8122,32732
ATM_0021,2023-10-18,55591,16724,46441
ATM_0021,2023-10-19,57815,12020,38419
ATM_0021,2023-11-09,50686,4760,53973
ATM_0021,2023-11-11,39606,14064,27873
ATM_0021,2023-11-13,47345,6008,54082
ATM_0021,2023-11-16,42323,12884,30389
ATM_0021,2023-11-24,59478,5477,50331
ATM_0021,2023-12-15,51840,18123,42760
ATM_0021,2023-12-18,78347,14565,66387
ATM_0021,2023-12-21,30212,9214,21556
ATM_0021,2023-12-24,21299,5174,22765
ATM_0021,2023-12-25,44564,17719,39820
ATM_0021,2023-12-30,43750,9684,35139
ATM_0022,2022-01-09,16258,13043,13375
ATM_0022,2022-01-22,50115,634,45404
ATM_0022,2022-02-03,83938,7476,89976
ATM_0022,2022-02-08,55453,9925,57433
ATM_0022,2022-02-12,56233,8866,58805
ATM_0022,2022-02-14,27587,13766,16336
ATM_0022,2022-02-15,60245,11972,44836
ATM_0022,2022-02-22,25244,5089,24201
ATM_0022,2022-02-23,134225,18217,100736
ATM_0022,2022-02-24,70701,12796,76173
ATM_0022,2022-02-25,115010,32544,79748
ATM_0022,2022-03-08,46938,25588,33317
ATM_0022,2022-03-09,96432,25023,66988
ATM_0022,2022-03-16,59166,6167,50044
ATM_0022,2022-03-25,53780,12995,36885
ATM_0022,2022-03-28,44443,5790,36720
ATM_0022,2022-04-04,82230,12606,84801
ATM_0022,2022-04-12,43543,20042,28450
ATM_0022,2022-04-13,141006,27540,126590
ATM_0022,2022-04-21,74389,11478,68049
ATM_0022,2022-04-23,45941,13116,25782
ATM_0022,2022-05-04,61860,13936,64665
ATM_0022,2022-06-01,65982,7413,59418
ATM_0022,2022-06-06,60547,22492,49852
ATM_0022,2022-06-07,42434,7657,41579
ATM_0022,2022-06-16,42485,15034,31849
ATM_0022,2022-06-22,39134,9608,23699
ATM_0022,2022-07-01,24679,6996,23298
ATM_0022,2022-07-07,34296,13389,14362
ATM_0022,2022-07-09,29106,7022,19400
ATM_0022,2022-07-18,45169,10860,30582
ATM_0022,2022-07-23,50293,10344,38298
ATM_0022,2022-08-08,46894,18919,28614
ATM_0022,2022-08-13,87368,4128,80678
ATM_0022,2022-08-14,31794,14318,20653
ATM_0022,2022-08-15,43215,0,46585
ATM_0022,2022-08-18,24045,1244,19175
ATM_0022,2022-08-21,49947,12529,31543
ATM_0022,2022-08-31,69439,1384,73170
ATM_0022,2022-09-06,47874,14389,37573
ATM_0022,2022-09-14,60287,0,48431
ATM_0022,2022-10-12,52721,7935,55828
ATM_0022,2022-10-17,58026,2153,59617
ATM_0022,2022-10-28,52365,6299,39052
ATM_0022,2022-10-30,34712,10747,26460
ATM_0022,2022-11-03,63837,10621,48079
ATM_0022,2022-11-08,61239,7012,45815
ATM_0022,2022-11-12,67470,11028,48095
ATM_0022,2022-11-15,107336,16084,98491
ATM_0022,2022-11-21,57095,7289,47150
ATM_0022,2022-11-28,55636,12200,41522
ATM_0022,2022-12-06,32784,10426,21793
ATM_0022,2022-12-11,58218,15088,50463
ATM_0022,2022-12-14,81896,9399,95875
ATM_0022,2022-12-17,67989,9838,52127
ATM_0022,2022-12-18,35306,5991,33177
ATM_0022,2022-12-28,41109,3381,40391
ATM_0022,2022-12-29,60817,11281,62891
ATM_0022,2022-12-30,100818,26794,81987
ATM_0022,2023-01-16,51229,13522,47174
ATM_0022,2023-01-20,60442,20849,48266
ATM_0022,2023-01-21,70313,20558,59340
ATM_0022,2023-01-22,48076,13920,38616
ATM_0022,2023-01-24,50078,10234,48309
ATM_0022,2023-01-31,33429,12678,24355
ATM_0022,2023-02-01,19849,16350,7680
ATM_0022,2023-02-03,122058,41869,92145
ATM_0022,2023-02-12,38891,10123,29504
ATM_0022,2023-02-13,91127,26898,53965
ATM_0022,2023-02-26,77512,1142,70555
ATM_0022,2023-02-28,53540,11248,52188
ATM_0022,2023-03-07,44649,10226,39576
ATM_0022,2023-03-25,26384,0,31959
ATM_0022,2023-04-10,44184,11429,38065
ATM_0022,2023-04-11,65700,9366,63266
ATM_0022,2023-04-18,45886,12116,46102
ATM_0022,2023-04-19,42675,13166,40271
ATM_0022,2023-04-24,60552,14972,43485
ATM_0022,2023-04-29,41499,13819,29885
ATM_0022,2023-05-15,51616,8750,46751
ATM_0022,2023-06-04,72067,8953,71054
ATM_0022,2023-06-05,43305,6691,42368
ATM_0022,2023-06-07,37607,12127,35522
ATM_0022,2023-06-18,35080,13297,29475
ATM_0022,2023-07-08,59182,8788,48822
ATM_0022,2023-07-11,52409,9909,46732
ATM_0022,2023-07-12,59283,18191,44843
ATM_0022,2023-07-14,45159,8745,41067
ATM_0022,2023-07-31,67887,8987,64449
ATM_0022,2023-08-03,55694,18345,38545
ATM_0022,2023-08-20,34358,11016,35432
ATM_0022,2023-08-30,76748,7185,77644
ATM_0022,2023-09-07,28816,1110,33432
ATM_0022,2023-09-09,29681,4798,32259
ATM_0022,2023-09-12,67428,5363,51353
ATM_0022,2023-09-22,34421,15563,24793
ATM_0022,2023-09-23,33392,11303,22943
ATM_0022,2023-09-27,68972,2090,66020
ATM_0022,2023-11-02,58981,13341,54704
ATM_0022,2023-11-21,65598,13389,40755
ATM_0022,2023-11-23,58590,4344,50710
ATM_0022,2023-11-27,46259,4184,41498
ATM_0022,2023-12-01,52843,7054,54216
ATM_0022,2023-12-12,80612,23377,61520
ATM_0022,2023-12-14,57527,7390,39954
ATM_0022,2023-12-28,44141,14859,26117
ATM_0023,2022-01-07,126088,26196,112030
ATM_0023,2022-01-11,68111,8217,56202
ATM_0023,2022-01-22,69357,14587,61309
ATM_0023,2022-01-28,81325,9302,63843
ATM_0023,2022-02-01,55314,14517,39919
ATM_0023,2022-02-07,68742,3336,74759
ATM_0023,2022-02-18,38690,8596,29741
ATM_0023,2022-02-22,37642,15955,25561
ATM_0023,2022-02-23,56497,1981,45563
ATM_0023,2022-03-12,57725,12568,54244
ATM_0023,2022-04-02,40272,5389,42901
ATM_0023,2022-04-05,88092,16926,78624
ATM_0023,2022-04-29,45214,2841,43468
ATM_0023,2022-05-04,73299,10267,74561
ATM_0023,2022-05-12,35265,8287,29477
ATM_0023,2022-05-13,40212,6944,35198
ATM_0023,2022-05-15,39126,7198,48613
ATM_0023,2022-05-23,34990,5724,31028
ATM_0023,2022-06-14,38362,15174,30753
ATM_0023,2022-06-25,115751,29830,113626
ATM_0023,2022-06-26,56017,19274,35385
ATM_0023,2022-06-28,60038,4606,51438
ATM_0023,2022-07-03,61789,19798,53412
ATM_0023,2022-07-09,46324,4489,36120
ATM_0023,2022-07-10,58524,15431,55019
ATM_0023,2022-07-13,62786,11962,49536
ATM_0023,2022-07-15,37577,13965,27882
ATM_0023,2022-07-20,18140,24636,2165
ATM_0023,2022-07-22,47301,20448,40818
ATM_0023,2022-08-04,57574,14328,40705
ATM_0023,2022-08-05,42582,6063,37886
ATM_0023,2022-08-12,65920,18805,64904
ATM_0023,2022-08-14,83757,17453,66340
ATM_0023,2022-08-28,67803,16725,58772
ATM_0023,2022-09-04,58961,13505,58892
ATM_0023,2022-09-15,66587,8594,49442
ATM_0023,2022-09-20,50249,14419,42909
ATM_0023,2022-10-11,60504,11338,58581
ATM_0023,2022-10-17,69647,12961,71691
ATM_0023,2022-10-19,35194,11064,27615
ATM_0023,2022-10-28,61484,9880,51211
ATM_0023,2022-11-10,57658,11008,56599
ATM_0023,2022-11-11,80402,14313,57924
ATM_0023,2022-11-24,57526,8201,58784
ATM_0023,2022-11-29,57583,17445,49596
ATM_0023,2022-12-03,77516,14993,72687
ATM_0023,2022-12-27,63852,4746,49767
ATM_0023,2022-12-30,30016,12389,12840
ATM_0023,2023-01-01,67566,3717,80804
ATM_0023,2023-01-06,46097,9252,42944
ATM_0023,2023-01-10,50335,18467,51588
ATM_0023,2023-01-18,34795,12144,28096
ATM_0023,2023-01-19,44585,15796,25918
ATM_0023,2023-02-01,40942,7760,35436
ATM_0023,2023-02-07,27390,3742,19742
ATM_0023,2023-02-10,48287,13492,33240
ATM_0023,2023-02-11,72869,2866,83453
ATM_0023,2023-02-13,50155,3440,45660
ATM_0023,2023-02-14,52737,12802,42786
ATM_0023,2023-02-25,85052,24705,63765
ATM_0023,2023-02-26,49227,12515,49863
ATM_0023,2023-03-03,45650,19664,40729
ATM_0023,2023-03-07,107166,29340,92839
ATM_0023,2023-03-14,97237,10943,91448
ATM_0023,2023-03-18,40178,7446,42934
ATM_0023,2023-03-21,68272,15286,65923
ATM_0023,2023-04-12,82140,17197,81207
ATM_0023,2023-04-14,33098,18662,26455
ATM_0023,2023-04-20,59026,9283,44042
ATM_0023,2023-05-02,69220,551,83657
ATM_0023,2023-05-03,66321,5615,74190
ATM_0023,2023-05-07,55346,9610,50068
ATM_0023,2023-05-11,28637,19558,14891
ATM_0023,2023-05-24,51260,9577,40798
ATM_0023,2023-06-03,48033,8283,42587
ATM_0023,2023-06-04,40634,9077,36735
ATM_0023,2023-06-19,67898,8593,66170
ATM_0023,2023-07-12,58751,21157,51942
ATM_0023,2023-07-29,61354,9332,42257
ATM_0023,2023-08-02,38515,12823,33871
ATM_0023,2023-08-14,33976,12697,27700
ATM_0023,2023-08-20,59807,3246,57153
ATM_0023,2023-08-22,96648,12672,95672
ATM_0023,2023-09-11,36482,14728,32449
ATM_0023,2023-09-13,114380,20310,104906
ATM_0023,2023-09-25,56184,6919,40531
ATM_0023,2023-09-30,39855,0,51494
ATM_0023,2023-10-19,67447,10051,47607
ATM_0023,2023-10-22,58525,6901,43646
ATM_0023,2023-10-26,48816,6082,54711
ATM_0023,2023-10-27,62626,8864,66358
ATM_0023,2023-10-30,72322,8910,76285
ATM_0023,2023-11-07,36790,16912,18246
ATM_0023,2023-11-13,21817,10884,12413
ATM_0023,2023-11-17,71545,5476,72006
ATM_0023,2023-11-20,18694,7076,18160
ATM_0023,2023-12-01,61009,8414,72658
ATM_0023,2023-12-02,109365,29962,84252
ATM_0023,2023-12-26,51814,6207,54835
ATM_0023,2023-12-27,26645,12306,22519
ATM_0023,2023-12-28,34581,1446,32099
ATM_0023,2023-12-30,60427,12208,48476
ATM_0024,2022-01-09,55375,4017,46263
ATM_0024,2022-01-11,55096,12436,45157
ATM_0024,2022-01-23,32858,5385,26359
ATM_0024,2022-01-29,90600,10374,98977
ATM_0024,2022-01-30,47029,7818,44633
ATM_0024,2022-02-12,49086,8681,44332
ATM_0024,2022-02-13,46575,13436,44574
ATM_0024,2022-02-14,55092,14706,52623
ATM_0024,2022-02-21,61509,10424,53670
ATM_0024,2022-02-25,77488,14070,60899
ATM_0024,2022-03-11,70635,9134,59438
ATM_0024,2022-03-22,39744,10995,25543
ATM_0024,2022-03-24,76315,19596,69059
ATM_0024,2022-03-31,66063,11483,59505
ATM_0024,2022-04-15,31938,4692,31610
ATM_0024,2022-04-20,39845,14501,24889
ATM_0024,2022-04-27,32324,4519,27534
ATM_0024,2022-04-28,46281,4329,44573
ATM_0024,2022-05-04,70860,8419,62691
ATM_0024,2022-05-10,52471,10254,50880
ATM_0024,2022-05-15,50391,10933,37663
ATM_0024,2022-05-25,68087,5316,70646
ATM_0024,2022-05-29,50668,15524,45771
ATM_0024,2022-05-30,49329,8056,43617
ATM_0024,2022-06-11,67564,9784,58886
ATM_0024,2022-07-03,47826,12029,28056
ATM_0024,2022-07-08,82323,11230,70590
ATM_0024,2022-07-13,50783,4696,56771
ATM_0024,2022-07-21,42073,5098,30624
ATM_0024,2022-07-22,62686,1636,71343
ATM_0024,2022-07-23,64906,16869,42707
ATM_0024,2022-07-28,41579,10199,30001
ATM_0024,2022-08-01,62096,5727,62956
ATM_0024,2022-08-04,58150,9217,49892
ATM_0024,2022-08-15,38302,15409,39924
ATM_0024,2022-08-21,38836,5871,37952
ATM_0024,2022-09-03,60257,3567,52671
ATM_0024,2022-09-16,33433,12167,20198
ATM_0024,2022-09-23,76070,16328,66559
ATM_0024,2022-09-24,37560,12957,29201
ATM_0024,2022-09-25,61791,17383,46528
ATM_0024,2022-10-04,82564,9120,83740
ATM_0024,2022-10-13,32444,15945,20601
ATM_0024,2022-10-25,43159,10595,37142
ATM_0024,2022-11-03,83609,5937,81630
ATM_0024,2022-11-11,44859,5988,40097
ATM_0024,2022-11-14,28317,11809,30316
ATM_0024,2022-11-23,69725,7151,72668
ATM_0024,2022-11-28,51294,1969,48569
ATM_0024,2022-11-30,52205,15685,36380
ATM_0024,2022-12-10,54217,19162,47266
ATM_0024,2022-12-21,30220,13812,19670
ATM_0024,2022-12-24,68796,11634,75584
ATM_0024,2022-12-25,63791,9608,75286
ATM_0024,2022-12-30,52570,9421,44240
ATM_0024,2023-01-04,62924,10695,47792
ATM_0024,2023-01-06,94182,19724,87248
ATM_0024,2023-01-15,53443,8808,38362
ATM_0024,2023-01-23,102133,20444,71688
ATM_0024,2023-01-30,17706,9846,5574
ATM_0024,2023-01-31,40352,14402,41941
ATM_0024,2023-02-02,58697,18247,52890
ATM_0024,2023-02-04,52132,3459,40414
ATM_0024,2023-02-05,63787,16962,56259
ATM_0024,2023-02-12,35107,2773,31008
ATM_0024,2023-02-16,16403,2784,16804
ATM_0024,2023-02-20,28625,5127,24757
ATM_0024,2023-03-01,46183,16824,29375
ATM_0024,2023-03-10,57549,9516,63302
ATM_0024,2023-03-15,36741,13074,19495
ATM_0024,2023-03-17,125284,20168,98754
ATM_0024,2023-03-22,67900,9570,62091
ATM_0024,2023-04-05,68391,2103,73513
ATM_0024,2023-04-17,40758,18085,24933
ATM_0024,2023-04-22,51822,11570,35340
ATM_0024,2023-04-24,49918,15836,35994
ATM_0024,2023-04-25,43191,18038,31058
ATM_0024,2023-04-30,44427,12138,41633
ATM_0024,2023-05-04,41605,9099,36150
ATM_0024,2023-05-18,62980,13070,51568
ATM_0024,2023-05-24,51386,8453,47051
ATM_0024,2023-05-29,15595,1065,14080
ATM_0024,2023-05-30,52105,9070,52549
ATM_0024,2023-06-16,61449,10342,63357
ATM_0024,2023-06-29,30605,4913,24826
ATM_0024,2023-07-07,35417,10397,26129
ATM_0024,2023-07-27,43694,14995,26385
ATM_0024,2023-08-05,44064,12023,40891
ATM_0024,2023-08-28,25594,20112,11956
ATM_0024,2023-08-31,61988,11819,45009
ATM_0024,2023-09-01,54551,11655,53474
ATM_0024,2023-09-10,55306,16570,37106
ATM_0024,2023-09-15,54056,10109,36568
ATM_0024,2023-09-20,42209,8295,35741
ATM_0024,2023-09-26,76758,9978,76743
ATM_0024,2023-09-28,53869,9987,51694
ATM_0024,2023-10-01,38374,11361,25008
ATM_0024,2023-10-02,32062,14757,18077
ATM_0024,2023-10-11,46057,15275,39859
ATM_0024,2023-10-14,29524,19736,14346
ATM_0024,2023-10-24,82267,19031,87216
ATM_0024,2023-10-25,20975,9253,16358
ATM_0024,2023-11-03,55235,23679,24341
ATM_0024,2023-11-05,32360,6562,23941
ATM_0024,2023-11-09,49527,17547,40926
ATM_0024,2023-12-01,37445,16618,29138
ATM_0024,2023-12-02,64929,10247,59988
ATM_0024,2023-12-11,60891,7419,55082
